LineItemId,OrderId,ProductId,Quantity
6749,1204,252,3
6750,1204,49,4
6751,1204,259,3
6752,1203,164,4
6753,1203,156,3
6754,1203,156,2
6755,1203,196,4
6756,1203,63,4
6757,1203,100,3
6758,1203,19,4
6759,1202,269,3
6760,1202,222,2
6761,1202,277,2
6762,1202,285,1
6763,1237,53,1
6764,1202,231,3
6765,1237,12,2
6766,1236,120,4
6767,1231,218,4
6768,1232,159,1
6769,1232,260,3
6770,1232,268,4
6771,1232,126,3
6772,1232,23,1
6773,1232,108,2
6774,1234,249,2
6775,1234,27,2
6776,1235,112,2
6777,1235,27,1
6778,1235,48,1
6779,1235,69,3
6780,1235,71,3
6781,1169,2,4
6782,1202,246,2
6783,1189,145,4
6784,1165,108,1
6785,1165,106,4
6786,1165,93,3
6787,1165,260,2
6788,1165,13,1
6789,1165,31,1
6790,1166,140,1
6791,1166,269,1
6792,1166,216,2
6793,1166,211,2
6794,1166,152,3
6795,1166,253,1
6796,1166,63,3
6797,1166,18,2
6798,1167,178,1
6799,1167,157,2
6800,1168,66,3
6801,1189,73,2
6802,1189,150,2
6803,1189,147,1
6804,1189,216,1
6805,1162,128,4
6806,1162,171,3
6807,1162,185,2
6808,1162,246,2
6809,1162,251,1
6810,1163,279,2
6811,1163,70,3
6812,1163,42,4
6813,1163,147,2
6814,1163,132,1
6815,1163,121,2
6816,1231,129,3
6817,1156,114,1
6818,1895,186,4
6819,1895,57,1
6820,1895,225,1
6821,1199,223,3
6822,1199,191,4
6823,1199,24,2
6824,1200,119,2
6825,1200,106,3
6826,1200,16,2
6827,1200,284,3
6828,1200,264,2
6829,1201,104,1
6830,1201,258,3
6831,1201,146,3
6832,1201,56,3
6833,1201,149,1
6834,1894,262,3
6835,1891,61,3
6836,1891,141,1
6837,1896,57,2
6838,1896,245,4
6839,1896,222,4
6840,1896,213,4
6841,1896,110,1
6842,1896,143,1
6843,1893,76,2
6844,1893,80,4
6845,1893,169,4
6846,1893,180,4
6847,1893,14,1
6848,1893,54,1
6849,1894,31,1
6850,1894,30,2
6851,1894,240,1
6852,1894,232,1
6853,1894,272,1
6854,1891,4,3
6855,1201,194,3
6856,1191,42,1
6857,1884,46,2
6858,1886,50,4
6859,1887,101,2
6860,1887,102,1
6861,1887,131,1
6862,1887,159,2
6863,1887,156,2
6864,1887,246,1
6865,1887,42,3
6866,1888,157,4
6867,1889,112,4
6868,1180,58,2
6869,1188,114,1
6870,1884,36,2
6871,1191,70,1
6872,1884,182,3
6873,1884,288,4
6874,1191,5,3
6875,1191,259,3
6876,1191,247,2
6877,1191,143,4
6878,1191,125,3
6879,1191,102,2
6880,1197,265,3
6881,1197,178,4
6882,1197,147,1
6883,1197,92,4
6884,1197,110,1
6885,1197,23,2
6886,1197,126,3
6887,1197,74,1
6888,1190,147,4
6889,1190,15,3
6890,1190,101,4
6891,1179,74,3
6892,1883,245,3
6893,1883,93,2
6894,1884,277,1
6895,1891,191,4
6896,1878,29,2
6897,1878,63,1
6898,1878,224,3
6899,1878,293,2
6900,1878,126,1
6901,1878,141,4
6902,1878,80,3
6903,1880,173,1
6904,1880,162,3
6905,1880,185,3
6906,1880,46,2
6907,1880,250,2
6908,1881,114,3
6909,1881,265,4
6910,1881,190,4
6911,1881,255,3
6912,1882,120,3
6913,1156,75,2
6914,1157,167,1
6915,1157,5,2
6916,1157,104,4
6917,1874,109,1
6918,1874,226,3
6919,1875,208,2
6920,1875,260,1
6921,1875,173,3
6922,1875,18,3
6923,1875,240,4
6924,1875,237,3
6925,1875,276,1
6926,1875,121,3
6927,1876,24,3
6928,1876,254,4
6929,1876,219,3
6930,1891,192,4
6931,1882,135,1
6932,1194,110,3
6933,1194,120,2
6934,1194,40,3
6935,1194,203,3
6936,1195,143,2
6937,1195,22,3
6938,1195,46,2
6939,1195,255,4
6940,1195,5,4
6941,1195,287,1
6942,1195,192,2
6943,1882,146,2
6944,1882,1,2
6945,1882,203,3
6946,1882,267,4
6947,1882,292,3
6948,1178,133,2
6949,1178,150,2
6950,1178,189,2
6951,1178,195,1
6952,1192,117,3
6953,1192,25,1
6954,1192,291,2
6955,1192,281,4
6956,1192,233,2
6957,1192,14,4
6958,1238,208,4
6959,1238,274,4
6960,1238,141,4
6961,1916,1,3
6962,1917,88,2
6963,1917,74,1
6964,1917,43,3
6965,1917,53,4
6966,1917,175,4
6967,1917,198,1
6968,1217,213,4
6969,1217,179,2
6970,1217,59,4
6971,1217,37,2
6972,1217,66,4
6973,1216,9,3
6974,1216,8,1
6975,1916,35,2
6976,1216,290,1
6977,1912,171,1
6978,1912,177,3
6979,1912,290,4
6980,1913,54,1
6981,1913,29,3
6982,1913,14,1
6983,1913,237,2
6984,1913,51,2
6985,1913,260,3
6986,1913,109,1
6987,1913,22,1
6988,1914,104,3
6989,1914,28,3
6990,1914,142,3
6991,1914,40,2
6992,1914,177,1
6993,1912,258,2
6994,1216,284,1
6995,1216,122,2
6996,1209,6,2
6997,1209,4,2
6998,1209,279,3
6999,1209,231,1
7000,1209,48,1
7001,1209,267,3
7002,1209,203,1
7003,1209,109,4
7004,1210,56,4
7005,1211,113,3
7006,1211,111,3
7007,1897,55,2
7008,1897,256,4
7009,1897,271,1
7010,1903,109,3
7011,1903,127,4
7012,1903,268,3
7013,1903,292,3
7014,1903,36,2
7015,1903,259,4
7016,1208,112,2
7017,1216,260,3
7018,1208,41,4
7019,1208,266,2
7020,1216,145,1
7021,1212,139,1
7022,1212,35,1
7023,1212,31,1
7024,1212,63,1
7025,1212,55,2
7026,1212,189,4
7027,1212,178,2
7028,1205,18,2
7029,1205,245,1
7030,1205,179,2
7031,1206,108,1
7032,1206,69,3
7033,1206,272,4
7034,1206,214,4
7035,1207,22,2
7036,1207,124,1
7037,1207,160,3
7038,1208,266,3
7039,1903,55,1
7040,1911,279,2
7041,1911,260,3
7042,1066,250,4
7043,1066,200,2
7044,1066,211,2
7045,1066,218,4
7046,1066,294,3
7047,1066,268,2
7048,1066,288,1
7049,1067,59,3
7050,1068,247,1
7051,1851,233,1
7052,1851,179,1
7053,1851,150,4
7054,1851,152,3
7055,1851,153,3
7056,1851,77,4
7057,1852,91,2
7058,1852,217,4
7059,1852,34,1
7060,1852,70,1
7061,1868,107,4
7062,1066,61,3
7063,1868,252,1
7064,1065,243,3
7065,1065,243,1
7066,1847,217,3
7067,1848,242,4
7068,1848,94,3
7069,1848,127,2
7070,1849,203,4
7071,1849,114,4
7072,1853,179,4
7073,1853,294,1
7074,1065,287,4
7075,1065,285,2
7076,1065,209,4
7077,1065,251,3
7078,1065,245,1
7079,1868,240,1
7080,1868,64,4
7081,1908,193,1
7082,1908,14,3
7083,1908,246,2
7084,1909,198,3
7085,1909,192,4
7086,1909,289,4
7087,1909,243,2
7088,1219,41,4
7089,1219,289,1
7090,1219,260,3
7091,1219,121,1
7092,1219,78,1
7093,1219,73,1
7094,1219,100,2
7095,1220,224,2
7096,1911,123,1
7097,1908,98,1
7098,1868,230,4
7099,1908,123,3
7100,1907,209,4
7101,1868,63,2
7102,1868,181,1
7103,1872,166,2
7104,1918,141,1
7105,1873,229,3
7106,1904,175,1
7107,1904,282,1
7108,1904,191,4
7109,1904,149,3
7110,1904,49,3
7111,1905,145,4
7112,1905,288,1
7113,1906,189,1
7114,1906,2,3
7115,1906,24,4
7116,1906,80,2
7117,1898,109,2
7118,1898,192,1
7119,1251,249,4
7120,1251,90,4
7121,1252,218,3
7122,1252,14,2
7123,1252,66,3
7124,1252,50,2
7125,1252,140,3
7126,1253,20,2
7127,1253,126,2
7128,1253,225,4
7129,1253,38,1
7130,1240,153,1
7131,1240,152,4
7132,1240,246,2
7133,1240,14,4
7134,1246,218,2
7135,1251,36,3
7136,1246,277,4
7137,1251,235,1
7138,1251,293,2
7139,1255,122,4
7140,1248,114,1
7141,1248,118,2
7142,1248,92,3
7143,1248,152,1
7144,1248,178,2
7145,1249,289,3
7146,1249,285,3
7147,1249,211,1
7148,1249,59,2
7149,1249,74,1
7150,1250,20,2
7151,1250,89,1
7152,1250,12,4
7153,1250,182,1
7154,1250,180,4
7155,1250,267,4
7156,1250,267,1
7157,1251,187,2
7158,1255,131,4
7159,1246,268,4
7160,1246,234,1
7161,1225,138,2
7162,1226,29,2
7163,1226,78,4
7164,1227,229,2
7165,1227,49,3
7166,1228,141,4
7167,1228,119,2
7168,1228,61,4
7169,1228,267,2
7170,1228,288,4
7171,1230,110,4
7172,1230,72,3
7173,1230,84,2
7174,1230,184,3
7175,1230,48,3
7176,1230,1,3
7177,1230,38,3
7178,1230,40,3
7179,1238,102,2
7180,1224,136,1
7181,1246,271,1
7182,1229,32,1
7183,1229,270,2
7184,1229,115,4
7185,1229,123,4
7186,1222,157,4
7187,1222,208,1
7188,1222,276,2
7189,1222,11,2
7190,1222,42,2
7191,1222,53,1
7192,1255,243,1
7193,1255,56,3
7194,1901,278,2
7195,1902,172,3
7196,1902,285,3
7197,1902,187,2
7198,1902,155,2
7199,1213,170,3
7200,1213,54,3
7201,1213,230,2
7202,1214,254,3
7203,1214,177,3
7204,1214,167,3
7205,1214,209,1
7206,1214,80,3
7207,1214,126,4
7208,1214,133,2
7209,1214,130,2
7210,1215,284,3
7211,1221,162,3
7212,1221,42,2
7213,1221,118,3
7214,1221,121,1
7215,1901,61,3
7216,1901,225,4
7217,1898,154,2
7218,1898,152,4
7219,1898,221,4
7220,1898,275,2
7221,1899,266,3
7222,1899,255,2
7223,1899,81,1
7224,1899,89,3
7225,1899,121,1
7226,1899,125,3
7227,1899,143,2
7228,1900,258,1
7229,1900,265,4
7230,1900,116,4
7231,1900,103,2
7232,1900,106,4
7233,1901,116,3
7234,1901,23,1
7235,1901,236,2
7236,1901,249,4
7237,1221,103,1
7238,1920,247,1
7239,1920,170,3
7240,1243,104,3
7241,1243,172,3
7242,1243,254,3
7243,1243,236,3
7244,1243,34,1
7245,1244,111,4
7246,1244,5,4
7247,1244,282,3
7248,1244,202,1
7249,1245,34,1
7250,1255,262,4
7251,1243,80,1
7252,1243,132,3
7253,1920,222,4
7254,1919,54,3
7255,1919,146,4
7256,1919,175,4
7257,1919,196,3
7258,1919,133,1
7259,1921,129,3
7260,1922,124,2
7261,1922,119,2
7262,1922,94,1
7263,1922,45,4
7264,1241,70,2
7265,1241,253,2
7266,1241,262,3
7267,1241,275,3
7268,1241,282,3
7269,1241,143,2
7270,1241,106,4
7271,1922,130,2
7272,1259,247,3
7273,1259,247,3
7274,1259,57,1
7275,1259,15,2
7276,1259,22,2
7277,1259,22,1
7278,1259,110,4
7279,1260,14,3
7280,1260,2,1
7281,1260,62,2
7282,1260,254,4
7283,1260,115,2
7284,1260,102,3
7285,1260,89,1
7286,1260,98,3
7287,1261,147,1
7288,1261,282,1
7289,1261,3,2
7290,1261,255,2
7291,1261,46,4
7292,1261,135,4
7293,1259,267,4
7294,1261,139,3
7295,1259,278,3
7296,1272,95,2
7297,1272,109,2
7298,1272,248,1
7299,1261,84,2
7300,1262,63,4
7301,1265,123,1
7302,1265,244,4
7303,1265,256,4
7304,1266,30,2
7305,1266,16,3
7306,1266,171,3
7307,1266,220,4
7308,1266,286,3
7309,1266,197,4
7310,1267,192,3
7311,1267,207,1
7312,1267,160,2
7313,1268,253,4
7314,1268,253,4
7315,1268,229,1
7316,1268,187,1
7317,1268,147,1
7318,1264,113,1
7319,1262,167,3
7320,1264,234,3
7321,1264,48,2
7322,1923,98,1
7323,1923,94,2
7324,1923,1,1
7325,1923,18,3
7326,1923,41,3
7327,1923,208,4
7328,1923,147,2
7329,1264,29,1
7330,1264,225,2
7331,1272,251,4
7332,1272,170,3
7333,1278,168,4
7334,1278,278,2
7335,1278,152,4
7336,1278,28,1
7337,1279,157,3
7338,1279,203,3
7339,1279,270,1
7340,1279,244,3
7341,1279,66,4
7342,1280,150,4
7343,1280,16,2
7344,1280,66,3
7345,1280,80,3
7346,1282,24,2
7347,1282,53,1
7348,1282,236,2
7349,1282,254,1
7350,1282,218,2
7351,1282,291,1
7352,1276,155,3
7353,1274,256,4
7354,1274,226,3
7355,1274,223,1
7356,1275,57,2
7357,1275,55,3
7358,1275,1,3
7359,1275,163,3
7360,1275,153,2
7361,1275,270,1
7362,1275,269,4
7363,1276,129,1
7364,1276,23,4
7365,1276,40,3
7366,1276,186,4
7367,1272,48,1
7368,1290,196,4
7369,1290,139,2
7370,1288,35,4
7371,1288,149,1
7372,1288,211,2
7373,1288,291,3
7374,1289,91,3
7375,1289,138,3
7376,1289,28,1
7377,1289,115,3
7378,1289,18,2
7379,1289,64,2
7380,1289,282,4
7381,1289,187,4
7382,1273,277,1
7383,1273,179,2
7384,1273,37,2
7385,1273,254,2
7386,1273,235,4
7387,1273,48,3
7388,1273,130,3
7389,1273,99,4
7390,1290,81,2
7391,1288,50,3
7392,1283,49,4
7393,1283,113,3
7394,978,65,1
7395,978,134,2
7396,977,283,2
7397,976,134,4
7398,976,87,4
7399,976,188,1
7400,977,212,1
7401,1022,44,2
7402,1026,283,1
7403,1026,201,4
7404,1019,85,1
7405,1008,87,1
7406,997,144,3
7407,993,280,2
7408,994,96,4
7409,969,39,1
7410,971,144,4
7411,988,215,1
7412,964,263,1
7413,965,151,2
7414,967,44,4
7415,968,68,2
7416,1014,201,4
7417,1014,44,4
7418,1014,96,4
7419,1015,68,1
7420,1010,26,4
7421,1010,65,3
7422,1056,174,4
7423,1057,273,3
7424,1057,215,4
7425,1058,10,2
7426,1043,10,3
7427,1055,205,4
7428,1055,151,4
7429,1055,212,3
7430,1059,188,1
7431,2510,151,1
7432,1032,85,2
7433,1041,212,1
7434,1040,280,1
7435,2516,87,1
7436,2517,85,2
7437,2517,60,4
7438,1129,65,1
7439,1129,85,2
7440,2516,261,4
7441,1127,96,2
7442,1085,199,2
7443,1046,79,3
7444,1050,26,4
7445,1044,261,2
7446,1044,174,2
7447,1078,10,4
7448,1080,26,2
7449,1062,39,3
7450,1063,215,4
7451,1858,60,1
7452,1071,96,1
7453,1033,148,2
7454,1038,212,1
7455,1038,183,3
7456,1039,33,3
7457,1074,151,1
7458,1076,60,4
7459,1076,241,3
7460,1076,85,1
7461,2515,273,1
7462,1072,283,4
7463,1111,144,4
7464,1113,188,2
7465,1110,65,4
7466,1108,280,4
7467,1108,215,2
7468,1110,79,1
7469,1088,273,4
7470,1090,79,2
7471,1859,183,1
7472,1105,85,4
7473,1859,199,3
7474,2533,201,1
7475,2533,79,2
7476,2534,228,2
7477,1436,183,4
7478,1101,215,4
7479,1143,228,3
7480,1143,68,3
7481,1147,134,3
7482,1139,273,3
7483,1124,205,2
7484,1863,174,3
7485,1095,205,2
7486,1094,228,2
7487,1138,199,4
7488,1135,87,1
7489,1135,199,2
7490,1137,199,1
7491,1869,199,3
7492,1174,60,3
7493,1176,65,4
7494,1172,96,3
7495,1169,79,3
7496,1170,79,4
7497,1172,283,1
7498,1161,212,3
7499,1149,44,1
7500,1149,60,4
7501,1237,188,2
7502,1204,263,1
7503,1204,199,2
7504,1202,183,2
7505,1202,212,2
7506,1232,183,4
7507,1232,174,2
7508,1236,261,3
7509,1165,280,4
7510,1167,201,2
7511,1202,96,4
7512,1189,65,1
7513,1189,228,4
7514,1163,241,4
7515,1163,65,1
7516,1163,151,3
7517,1199,87,4
7518,1894,85,3
7519,1894,134,2
7520,1896,183,4
7521,1887,188,4
7522,1887,228,3
7523,1888,96,2
7524,1884,199,1
7525,1890,174,1
7526,1880,201,3
7527,1156,283,4
7528,1157,47,1
7529,1882,65,4
7530,1195,205,3
7531,1882,283,3
7532,1178,273,4
7533,1916,199,1
7534,1217,212,4
7535,1216,151,1
7536,1913,205,3
7537,1903,85,4
7538,1205,199,1
7539,1206,280,1
7540,1207,283,2
7541,1852,280,4
7542,1853,228,3
7543,1911,188,3
7544,1219,47,3
7545,1219,96,3
7546,1220,44,2
7547,1868,183,3
7548,1873,228,2
7549,1904,144,2
7550,1904,174,4
7551,1907,79,1
7552,1898,47,4
7553,1240,87,3
7554,1246,199,2
7555,1248,199,4
7556,1249,60,1
7557,1249,87,4
7558,1227,86,1
7559,1228,283,4
7560,1246,68,1
7561,1222,68,3
7562,1222,96,1
7563,1255,134,2
7564,1221,144,1
7565,1901,273,4
7566,1898,201,1
7567,1901,280,3
7568,1243,188,4
7569,1243,10,4
7570,1244,10,1
7571,1244,60,1
7572,1244,201,1
7573,1255,212,4
7574,1255,205,3
7575,1242,33,2
7576,1242,174,3
7577,1919,79,2
7578,1919,199,4
7579,1241,26,2
7580,1272,33,3
7581,1272,79,1
7582,1265,263,3
7583,1265,273,3
7584,1266,201,4
7585,1268,148,1
7586,1923,134,1
7587,1268,212,1
7588,1278,144,3
7589,1290,44,3
7590,1274,183,2
7591,1274,144,4
7592,1274,96,1
7593,1275,86,2
7594,1276,68,4
7595,1289,87,3
7596,1288,10,1
7597,1288,33,4
7598,1283,39,3
7599,1283,39,2
7600,1285,263,2
7601,986,197,4
7602,986,209,1
7603,986,248,1
7604,981,120,3
7605,1025,82,4
7606,1025,54,3
7607,1025,254,4
7608,1025,235,4
7609,1009,108,1
7610,1009,115,3
7611,1009,293,1
7612,1009,291,1
7613,1009,220,2
7614,1009,189,4
7615,998,104,3
7616,998,93,3
7617,998,244,4
7618,998,147,4
7619,998,272,1
7620,822,254,2
7621,1011,62,4
7622,1011,157,4
7623,1011,152,1
7624,1011,195,2
7625,1011,194,4
7626,1011,172,1
7627,1011,220,1
7628,2518,173,3
7629,2518,58,4
7630,2518,125,1
7631,2518,115,2
7632,1086,146,4
7633,1126,258,3
7634,1126,256,2
7635,1126,291,4
7636,1126,164,3
7637,1126,149,2
7638,1126,107,1
7639,1126,19,3
7640,1126,128,2
7641,1048,254,4
7642,1048,111,1
7643,1854,7,3
7644,1070,128,4
7645,1070,160,1
7646,1070,35,4
7647,1070,246,2
7648,1070,233,3
7649,1037,138,3
7650,1034,59,4
7651,1034,260,2
7652,1034,23,3
7653,1037,217,4
7654,1037,161,4
7655,1037,154,3
7656,1037,287,4
7657,1037,16,4
7658,1037,122,3
7659,1089,204,2
7660,1861,162,3
7661,1861,277,4
7662,1861,288,3
7663,1861,170,1
7664,1861,237,1
7665,1861,140,4
7666,1861,116,2
7667,1437,108,3
7668,1437,143,2
7669,1437,91,1
7670,1437,189,4
7671,1437,21,4
7672,1434,93,2
7673,1434,41,1
7674,1434,259,3
7675,1434,279,1
7676,1435,248,2
7677,1435,231,4
7678,1435,180,1
7679,1435,216,4
7680,1435,119,3
7681,1437,146,1
7682,1437,46,1
7683,1437,267,4
7684,1103,137,1
7685,1106,182,2
7686,1106,27,2
7687,1098,165,1
7688,1098,9,1
7689,1098,63,1
7690,1098,258,2
7691,1098,232,1
7692,1098,251,2
7693,1098,133,3
7694,1091,150,1
7695,1871,172,1
7696,1871,149,1
7697,1871,147,2
7698,1871,84,2
7699,1871,106,3
7700,1871,124,1
7701,1871,142,3
7702,1118,173,2
7703,1118,181,4
7704,1118,36,2
7705,1118,232,4
7706,1091,114,1
7707,1866,224,1
7708,1866,122,4
7709,1093,51,4
7710,1093,94,3
7711,1093,235,1
7712,1093,289,1
7713,1093,293,2
7714,1093,206,2
7715,1093,147,3
7716,1093,136,3
7717,1131,211,2
7718,1177,116,4
7719,1177,153,2
7720,1177,184,2
7721,1177,8,3
7722,1177,14,1
7723,1177,13,2
7724,1177,34,4
7725,1177,3,4
7726,1152,234,2
7727,1152,222,4
7728,1154,111,3
7729,1154,105,4
7730,1154,185,4
7731,1154,49,4
7732,1154,223,4
7733,1155,66,4
7734,1155,69,4
7735,1155,245,2
7736,1155,193,3
7737,1159,169,2
7738,1158,111,2
7739,1155,123,4
7740,1233,220,1
7741,1233,184,1
7742,1233,100,1
7743,1233,50,3
7744,1164,147,4
7745,1164,288,4
7746,1164,45,1
7747,1164,226,2
7748,1164,114,3
7749,1164,233,2
7750,1155,24,3
7751,1892,230,4
7752,1892,13,1
7753,1885,112,2
7754,1885,20,2
7755,1885,276,2
7756,1885,177,2
7757,1885,206,3
7758,1155,91,4
7759,1879,194,1
7760,1879,216,1
7761,1879,83,1
7762,1879,108,3
7763,1877,207,4
7764,1877,166,3
7765,1877,14,4
7766,1877,244,1
7767,1877,254,1
7768,1877,58,4
7769,1196,248,4
7770,1196,46,1
7771,1196,239,1
7772,1196,13,4
7773,1196,278,3
7774,1196,111,1
7775,1196,107,1
7776,1218,182,1
7777,1218,37,4
7778,1218,130,4
7779,1218,107,4
7780,1915,80,3
7781,1915,22,3
7782,1915,265,4
7783,1915,160,1
7784,1915,217,2
7785,1915,147,3
7786,1915,142,4
7787,1850,197,4
7788,1910,7,1
7789,1254,129,4
7790,1254,207,1
7791,1254,278,2
7792,1223,3,1
7793,1239,185,1
7794,1239,258,4
7795,1223,195,2
7796,1223,195,1
7797,1223,249,2
7798,1223,146,3
7799,1223,258,2
7800,1223,12,2
7801,1247,51,3
7802,1247,272,1
7803,1247,128,2
7804,1440,20,3
7805,1440,185,2
7806,1440,208,4
7807,1258,252,1
7808,1271,287,3
7809,1271,237,3
7810,1271,81,1
7811,1270,204,4
7812,1270,114,2
7813,1257,40,4
7814,1257,287,3
7815,1257,161,4
7816,1257,153,1
7817,1258,135,3
7818,1258,140,4
7819,1258,190,1
7820,1258,180,3
7821,1258,55,1
7822,1258,54,2
7823,1258,244,2
7824,1258,226,1
7825,1924,290,2
7826,1924,175,4
7827,1924,88,3
7828,1263,292,1
7829,1263,184,2
7830,1263,206,2
7831,1263,198,3
7832,1263,9,2
7833,1263,235,4
7834,1263,110,4
7835,1277,14,4
7836,1277,216,4
7837,1277,265,2
7838,1311,126,2
7839,1284,135,2
7840,1284,69,1
7841,1285,214,2
7842,1285,190,2
7843,1286,180,4
7844,1286,156,1
7845,1286,80,1
7846,1286,108,4
7847,1287,143,4
7848,1287,110,1
7849,1287,146,3
7850,1287,236,2
7851,1287,269,2
7852,1288,48,3
7853,1268,267,2
7854,1295,9,3
7855,1295,64,4
7856,1295,251,2
7857,1295,232,4
7858,1296,281,3
7859,1296,243,2
7860,1297,224,2
7861,1297,266,3
7862,1297,178,4
7863,1297,80,2
7864,1297,130,2
7865,1298,166,2
7866,1298,6,4
7867,1298,2,2
7868,1298,43,4
7869,1299,189,4
7870,1299,27,2
7871,1299,137,1
7872,1295,125,2
7873,1299,131,2
7874,1294,4,2
7875,1328,82,2
7876,1329,81,2
7877,1329,106,2
7878,1313,290,4
7879,1313,171,4
7880,1321,214,4
7881,1321,138,4
7882,1321,108,1
7883,1312,119,2
7884,1312,75,2
7885,1312,30,3
7886,1312,58,1
7887,1312,233,2
7888,1312,214,2
7889,1312,286,2
7890,1301,195,1
7891,1301,257,1
7892,1301,50,4
7893,1294,279,4
7894,1299,95,4
7895,1300,4,4
7896,1304,38,4
7897,1305,161,2
7898,1305,45,3
7899,1306,45,3
7900,1306,63,1
7901,1308,89,2
7902,1308,93,1
7903,1308,178,1
7904,1308,146,4
7905,1309,106,2
7906,1309,206,4
7907,1309,289,3
7908,1938,107,1
7909,1938,99,1
7910,1938,129,1
7911,1938,132,4
7912,1304,242,4
7913,1300,94,1
7914,1302,147,3
7915,1302,158,4
7916,1302,173,2
7917,1302,180,2
7918,1302,66,1
7919,1302,125,2
7920,1302,27,3
7921,1302,104,4
7922,1303,91,3
7923,1303,128,4
7924,1303,34,4
7925,1303,31,2
7926,1303,272,1
7927,1303,193,1
7928,1303,209,4
7929,1304,82,4
7930,1304,122,4
7931,1268,88,1
7932,1328,70,3
7933,1328,159,1
7934,1314,158,3
7935,1314,277,3
7936,1314,221,1
7937,1314,56,1
7938,1314,48,1
7939,1317,9,2
7940,1317,30,4
7941,1317,236,1
7942,1317,150,3
7943,1317,219,2
7944,1314,164,4
7945,1317,207,1
7946,1314,207,2
7947,1293,218,1
7948,1281,285,4
7949,1281,231,1
7950,1281,63,4
7951,1291,200,1
7952,1291,197,1
7953,1291,49,3
7954,1291,4,4
7955,1291,73,2
7956,1291,122,1
7957,1291,114,2
7958,1292,30,2
7959,1292,173,1
7960,1292,172,3
7961,1292,179,1
7962,1293,70,2
7963,1293,193,4
7964,1293,95,1
7965,1328,18,3
7966,1317,141,1
7967,1326,272,2
7968,1327,285,2
7969,1327,219,1
7970,1327,229,2
7971,1327,8,1
7972,1327,25,1
7973,1327,98,3
7974,1327,73,3
7975,1328,214,1
7976,1318,103,3
7977,1323,51,2
7978,1319,182,4
7979,1319,216,3
7980,1319,71,2
7981,1319,257,3
7982,1319,50,1
7983,1320,272,2
7984,1320,54,4
7985,1322,140,3
7986,1322,231,3
7987,1322,232,2
7988,1322,227,2
7989,1322,227,1
7990,1322,276,1
7991,1322,276,4
7992,1322,213,3
7993,1322,219,1
7994,1323,143,4
7995,1323,162,4
7996,1925,119,1
7997,1334,214,2
7998,1336,108,2
7999,1336,23,4
8000,1336,126,2
8001,1336,200,3
8002,1337,17,2
8003,1337,138,3
8004,1337,78,2
8005,1337,32,4
8006,1337,251,2
8007,1337,48,1
8008,1337,150,2
8009,1936,252,1
8010,1936,220,1
8011,1334,200,1
8012,1936,209,4
8013,1334,200,3
8014,1334,152,1
8015,1348,231,3
8016,1348,107,3
8017,1339,9,1
8018,1339,282,4
8019,1339,22,2
8020,1338,95,3
8021,1338,204,2
8022,1338,269,3
8023,1332,37,1
8024,1332,209,4
8025,1333,222,4
8026,1334,21,4
8027,1334,9,1
8028,1334,153,1
8029,1348,253,2
8030,1935,22,1
8031,1935,242,3
8032,1935,6,4
8033,1935,37,1
8034,1935,264,3
8035,1937,290,2
8036,1937,288,2
8037,1937,282,1
8038,1937,169,1
8039,1937,4,2
8040,1937,38,1
8041,1937,121,2
8042,1939,246,4
8043,1946,276,1
8044,1946,231,1
8045,1358,119,1
8046,1358,192,2
8047,1358,268,1
8048,1358,42,2
8049,1934,137,2
8050,1936,218,4
8051,1933,288,3
8052,1933,12,1
8053,1929,160,2
8054,1929,154,3
8055,1929,30,1
8056,1929,58,3
8057,1929,61,3
8058,1929,224,1
8059,1929,281,2
8060,1930,225,1
8061,1931,252,2
8062,1931,70,2
8063,1931,110,1
8064,1931,133,3
8065,1932,198,4
8066,1932,292,4
8067,1932,242,4
8068,1932,6,4
8069,1932,1,3
8070,1932,59,3
8071,1932,55,3
8072,1932,84,1
8073,1933,235,3
8074,1372,100,4
8075,1348,243,2
8076,1344,233,1
8077,1344,137,1
8078,1345,251,1
8079,1346,133,2
8080,1346,22,1
8081,1346,177,3
8082,1346,158,2
8083,1349,36,3
8084,1349,247,4
8085,1349,55,2
8086,1349,35,3
8087,1349,159,1
8088,1349,78,2
8089,1349,104,3
8090,1349,27,1
8091,1343,2,2
8092,1343,38,2
8093,1343,190,4
8094,1,22,3
8095,1,173,2
8096,1,159,2
8097,1,152,4
8098,1342,285,4
8099,1342,287,1
8100,1342,91,3
8101,1342,128,4
8102,1342,109,4
8103,1342,22,2
8104,1343,100,4
8105,1343,95,2
8106,1343,153,2
8107,1343,275,4
8108,1348,245,4
8109,1355,132,2
8110,1355,127,2
8111,1355,12,2
8112,1355,58,2
8113,1355,162,2
8114,1356,82,2
8115,1356,293,1
8116,1340,126,1
8117,1340,123,3
8118,1340,91,2
8119,1340,9,2
8120,1340,48,2
8121,1340,209,2
8122,1340,204,4
8123,1340,187,4
8124,1348,268,2
8125,1348,149,3
8126,1353,40,1
8127,1353,254,3
8128,1350,294,4
8129,1351,258,2
8130,1351,200,1
8131,1351,112,2
8132,1351,100,2
8133,1352,156,3
8134,1352,284,1
8135,1352,268,2
8136,1352,262,4
8137,1352,181,3
8138,1352,8,2
8139,1352,121,4
8140,1352,109,1
8141,1352,78,2
8142,1353,289,2
8143,1353,49,1
8144,1372,95,4
8145,1372,63,4
8146,1372,41,2
8147,1364,146,4
8148,1364,129,1
8149,1364,142,1
